"assay_component_name"	"technological_target_type_sub"	"chnm"	"casn"	"Efficacy/potency"	"stkc"	"stkc_unit"	"apid"	"rowi"	"coli"	"wllt"	"wllq"	"conc"	"rval"
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	6	4	t	1	0.617283951	1.05
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	6	5	t	1	0.617283951	1.44
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	5	10	t	1	1.851851852	0.39
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	5	11	t	1	1.851851852	0.39
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	5	4	t	1	1.851851852	1.04
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	5	5	t	1	1.851851852	1.12
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	4	5	t	1	5.555555556	1.71
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	4	10	t	1	5.555555556	0.41
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	4	11	t	1	5.555555556	0.53
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	4	4	t	1	5.555555556	1.36
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	3	4	t	1	16.66666667	2.76
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	3	5	t	1	16.66666667	2.83
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	3	10	t	1	16.66666667	0.67
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	3	11	t	1	16.66666667	0.86
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	2	4	t	1	50.0	6.92
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"10Jun2015.Plate.21"	2	5	t	1	50.0	9.56
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	2	10	t	1	50.0	3.69
CEETOX_H295R_PROG	Progesterone	C.I. Disperse Yellow 3	"2832-40-8"	intermediate	50.0	mM	"03Sep2014.Plate.1"	2	11	t	1	50.0	3.87
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	7	9	t	1	0.016	0.85
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	7	8	t	1	0.016	0.78
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	6	8	t	1	0.049	0.98
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	6	9	t	1	0.049	0.92
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	5	8	t	1	0.148	1.07
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	5	9	t	1	0.148	1.02
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	4	8	t	1	0.444	1.11
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	4	9	t	1	0.444	1.04
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	3	8	t	1	1.333	1.2
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	3	9	t	1	1.333	1.08
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	2	9	t	1	4.0	1.27
CEETOX_H295R_PROG_noMTC	Progesterone	C.I. Solvent Red 80	"6358-53-8"	intermediate	4.0	mM	"04112017.Plate.3"	2	8	t	1	4.0	1.35
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	7	10	t	1	0.205761317	0.54
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	7	11	t	1	0.205761317	0.56
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	6	10	t	1	0.617283951	0.56
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	6	11	t	1	0.617283951	0.61
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	5	10	t	1	1.851851852	0.63
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	5	11	t	1	1.851851852	0.63
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	4	11	t	1	5.555555556	0.82
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	4	10	t	1	5.555555556	0.77
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	3	10	t	1	16.66666667	0.87
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	3	11	t	1	16.66666667	0.82
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	2	11	t	1	50.0	1.79
CEETOX_H295R_PROG	Progesterone	C.I. Solvent Yellow 14	"842-07-9"	higher	50.0	mM	"09Apr2014.Plate.10"	2	10	t	1	50.0	1.74
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	7	6	t	1	0.411522634	0.54
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	7	7	t	1	0.411522634	0.53
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	6	6	t	1	1.234567901	0.55
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	6	7	t	1	1.234567901	0.49
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	5	7	t	1	3.703703704	0.54
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	5	6	t	1	3.703703704	0.56
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	4	7	t	1	11.11111111	0.56
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	4	6	t	1	11.11111111	0.67
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	3	6	t	1	33.33333333	0.8
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	3	7	t	1	33.33333333	0.76
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	2	7	t	1	100.0	0.7
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	"128639-02-1"	lower	100.0	mM	"26Mar2014.Plate.8"	2	6	t	1	100.0	0.75
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	7	11	t	1	0.411934156	0.39
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	7	10	t	1	0.411934156	0.34
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	6	11	t	1	1.235802469	0.37
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	6	10	t	1	1.235802469	0.49
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	5	11	t	1	3.707407407	0.37
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	5	10	t	1	3.707407407	0.42
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	4	10	t	1	11.12222222	0.61
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	4	11	t	1	11.12222222	0.49
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	3	10	t	1	33.36666667	0.6
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	3	11	t	1	33.36666667	0.62
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	2	11	t	1	100.1	1.28
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos	"2921-88-2"	lower	100.0999984741211	mM	"09Apr2014.Plate.7"	2	10	t	1	100.1	1.23
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	7	7	t	1	0.205761317	0.31
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	7	6	t	1	0.205761317	0.3
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	6	7	t	1	0.617283951	0.36
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	6	6	t	1	0.617283951	0.36
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	5	6	t	1	1.851851852	0.42
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	5	7	t	1	1.851851852	0.4
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	4	7	t	1	5.555555556	0.35
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	4	6	t	1	5.555555556	0.34
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	3	7	t	1	16.66666667	1.03
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	3	6	t	1	16.66666667	1.04
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	2	6	t	1	50.0	2.17
CEETOX_H295R_PROG	Progesterone	Chrysin	"480-40-0"	higher	50.0	mM	"09Apr2014.Plate.33"	2	7	t	1	50.0	2.16
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	7	8	t	1	0.411111111	0.33
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	7	9	t	1	0.411111111	0.31
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	6	8	t	1	1.233333333	0.35
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	6	9	t	1	1.233333333	0.3
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	5	8	t	1	3.7	0.29
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	5	9	t	1	3.7	0.34
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	4	9	t	1	11.1	0.32
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	4	8	t	1	11.1	0.35
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	3	9	t	1	33.3	0.58
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	3	8	t	1	33.3	0.57
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	2	9	t	1	99.9	0.73
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	lower	99.9000015258789	mM	"02Apr2014.Plate.22"	2	8	t	1	99.9	0.76
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	7	5	t	1	0.411934156	1.55
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	7	5	t	1	0.411934156	0.62
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	7	4	t	1	0.411934156	1.36
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	7	4	t	1	0.411934156	0.68
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	6	5	t	1	1.235666667	1.63
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	6	4	t	1	1.235666667	0.86
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	6	4	t	1	1.235666667	1.67
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	6	5	t	1	1.235666667	0.86
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	5	4	t	1	3.707333333	2.36
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	5	4	t	1	3.707333333	1.15
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	5	5	t	1	3.707333333	2.8
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	5	5	t	1	3.707333333	1.15
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	4	4	t	1	11.12222222	2.02
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	4	5	t	1	11.12222222	4.73
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	4	5	t	1	11.12222222	1.9
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	4	4	t	1	11.12222222	4.31
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	3	5	t	1	33.36666667	7.95
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	3	4	t	1	33.36666667	1.8
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	3	4	t	1	33.36666667	7.56
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	3	5	t	1	33.36666667	2.04
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	2	4	t	1	100.1	6.84
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	2	5	t	1	100.1	1.83
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"26Mar2014.Plate.10"	2	4	t	1	100.1	1.76
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	higher	100.0999984741211	mM	"10Jun2015.Plate.9"	2	5	t	1	100.1	7.14
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	7	11	t	1	0.411522634	0.56
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	7	10	t	1	0.411522634	0.6
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	6	10	t	1	1.234567901	0.63
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	6	11	t	1	1.234567901	0.63
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	5	11	t	1	3.703703704	0.82
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	5	10	t	1	3.703703704	0.78
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	4	10	t	1	11.11111111	1.09
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	4	11	t	1	11.11111111	1.07
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	3	11	t	1	33.33333333	1.39
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	3	10	t	1	33.33333333	1.42
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	2	10	t	1	100.0	1.67
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	"105512-06-9"	higher	100.0	mM	"26Mar2014.Plate.1"	2	11	t	1	100.0	1.78
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	7	6	t	1	0.411522634	0.35
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	7	7	t	1	0.411522634	0.25
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	6	7	t	1	1.234567901	0.26
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	6	6	t	1	1.234567901	0.24
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	5	6	t	1	3.703703704	0.38
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	5	7	t	1	3.703703704	0.36
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	4	6	t	1	11.11111111	0.33
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	4	7	t	1	11.11111111	0.39
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	3	6	t	1	33.33333333	0.26
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	3	7	t	1	33.33333333	0.2
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	2	6	t	1	100.0	0.23
CEETOX_H295R_PROG	Progesterone	Cloquintocet-mexyl	"99607-70-2"	lower	100.0	mM	"09Apr2014.Plate.20"	2	7	t	1	100.0	0.24
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	7	5	t	1	0.411522634	0.27
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	7	4	t	1	0.411522634	0.34
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	6	5	t	1	1.234567901	0.25
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	6	4	t	1	1.234567901	0.29
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	5	4	t	1	3.703703704	0.3
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	5	5	t	1	3.703703704	0.32
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	4	4	t	1	11.11111111	0.38
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	4	5	t	1	11.11111111	0.36
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	3	4	t	1	33.33333333	0.25
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	3	5	t	1	33.33333333	0.3
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	2	5	t	1	100.0	0.14142135623731
CEETOX_H295R_PROG	Progesterone	Clorophene	"120-32-1"	intermediate	100.0	mM	"02Apr2014.Plate.21"	2	4	t	1	100.0	0.14142135623731
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	7	11	t	1	0.041152263	0.53
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	7	10	t	1	0.041152263	0.53
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	6	11	t	1	0.12345679	0.55
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	6	10	t	1	0.12345679	0.6
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	5	11	t	1	0.37037037	0.74
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	5	10	t	1	0.37037037	0.74
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	4	10	t	1	1.111111111	0.94
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	4	11	t	1	1.111111111	0.8
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	3	11	t	1	3.333333333	1.47
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	3	10	t	1	3.333333333	1.36
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	2	11	t	1	10.0	3.43
CEETOX_H295R_PROG	Progesterone	Coumaphos	"56-72-4"	higher	100.0	mM	"20130320.Plate.6"	2	10	t	1	10.0	4.2
CEETOX_H295R_PROG	Progesterone	CP-401387	"199171-88-5"	intermediate	100.0	mM	"09Apr2014.Plate.5"	7	9	t	1	0.041152263	0.43
CEETOX_H295R_PROG	Progesterone	CP-401387	"199171-88-5"	intermediate	100.0	mM	"09Apr2014.Plate.5"	7	8	t	1	0.041152263	0.42
CEETOX_H295R_PROG	Progesterone	CP-401387	"199171-88-5"	intermediate	100.0	mM	"09Apr2014.Plate.5"	6	9	t	1	0.12345679	0.46
CEETOX_H295R_PROG	Progesterone	CP-401387	"199171-88-5"	intermediate	100.0	mM	"09Apr2014.Plate.5"	6	8	t	1	0.12345679	0.41
CEETOX_H295R_PROG	Progesterone	CP-401387	"199171-88-5"	intermediate	100.0	mM	"09Apr2014.Plate.5"	5	8	t	1	0.37037037	0.46
